Ship-to party,Shipment Route,Region Code,광역도시,시군구,담당 RDC 코드,담당 RDC 명
9807,KRD8F0,GNA,경기도,안성시,11R2,평택RDC
9808,KRD9B0,CVA,강원도,철원군,11R2,평택RDC
9818,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
9819,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
9821,KRD00L,AFA,서울특별시,은평구,11R2,평택RDC
9836,KRDEA0,PDA,경상북도,안동시,11RD,칠곡RDC
9853,KRDC70,JNA,전라북도,완주군,11RC,계룡RDC
9856,KRD880,HBA,경기도,남양주시,11R2,평택RDC
9873,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
9874,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
9878,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
9879,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
9880,KRD303,FBA,인천광역시,동구,11R2,평택RDC
9883,KRD8E1,FTA,경기도,안산시 상록구,11R2,평택RDC
9885,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
989,KRD940,CFA,강원도,속초시,11R9,제천RDC
9890,KRD008,APA,서울특별시,노원구,11R2,평택RDC
9906,KRDD40,JBA,전라남도,구례군,11RC,계룡RDC
9926,KRDA40,ENA,충청북도,옥천군,11RC,계룡RDC
9928,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
993,KRD900,CCA,강원도,강릉시,11R9,제천RDC
9932,KRD004,AUA,서울특별시,관악구,11R2,평택RDC
9933,KRDA93,EIA,충청북도,청주시 흥덕구,11RC,계룡RDC
994,KRD960,CEA,강원도,양양군,11R9,제천RDC
9941,KRD309,FAA,인천광역시,중구,11R2,평택RDC
9963,KRDD30,JFA,전라남도,광양시,11RC,계룡RDC
9964,KRDBE0,EAA,충청남도,홍성군,11R2,평택RDC
9966,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
9969,KRDD50,ILA,전라남도,나주시,11RC,계룡RDC
9978,KRDB40,DSA,충청남도,당진시,11R2,평택RDC
999,KRD900,CCA,강원도,강릉시,11R9,제천RDC
9992,KRDF00,MLA,경상남도,거제시,11RD,칠곡RDC
9993,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
9994,KRD202,OHA,대구광역시,달성군,11RD,칠곡RDC
K011509,KRDFG0,MUA,경상남도,함양군,11RD,칠곡RDC
KF01371,KRD500,DP,대전광역시,대덕구,11RE,중부RDC
KH00007,KRDB50,EDA,충청남도,보령시,11RC,계룡RDC
KH00028,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KH00031,KRD10F,LJA,부산광역시,해운대구,11RD,칠곡RDC
KH00070,KRD9H0,CKA,강원도,횡성군,11R9,제천RDC
KH00109,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
KH00120,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KH00180,KRD003,BAA,서울특별시,강서구,11R2,평택RDC
KH00200,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KH00217,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
KH00231,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KH00311,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH00336,KRD970,CLA,강원도,영월군,11R9,제천RDC
KH00354,KRD8G1,GBA,경기도,안양시 만안구,11R2,평택RDC
KH00362,KRDB40,DSA,충청남도,당진시,11R2,평택RDC
KH00408,KRDDA0,JAF,전라남도,순천시,11RC,계룡RDC
KH00453,KRD10C,LLA,부산광역시,연제구,11RD,칠곡RDC
KH00457,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
KH00459,KRD500,DEA,대전광역시,대덕구,11RC,계룡RDC
KH00481,KRDFC3,MHA,경상남도,창원시 의창구,11RD,칠곡RDC
KH00493,KRD10C,LLA,부산광역시,연제구,11RD,칠곡RDC
KH00521,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
KH00543,KRDEF0,PCA,경상북도,예천군,11RD,칠곡RDC
KH00548,KRDBC0,DTB,충청남도,청양군,11RC,계룡RDC
KH00557,KRD100,LOA,부산광역시,강서구,11RD,칠곡RDC
KH00560,KRD101,LHA,부산광역시,금정구,11RD,칠곡RDC
KH00577,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
KH00579,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
KH00593,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
KH00602,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
KH00627,KRD840,GSA,경기도,광주시,11R2,평택RDC
KH00649,KRD202,OHA,대구광역시,달성군,11RD,칠곡RDC
KH00674,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KH00698,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KH00702,KKR079,FNA,인천광역시,중구,11R2,평택RDC
KH00709,KRD307,FGA,인천광역시,연수구,11R2,평택RDC
KH00752,KRDA50,ELA,충청북도,음성군,11R2,평택RDC
KH00779,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KH00788,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KH00798,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
KH00811,KRD940,CMA,강원도,속초시,11R9,제천RDC
KH00845,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH00847,KRD000,ALA,서울특별시,강남구,11R2,평택RDC
KH00876,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
KH00879,KRD006,AVA,서울특별시,구로구,11R2,평택RDC
KH00883,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
KH00886,KRDCB1,JMA,전라북도,전주시 완산구,11RC,계룡RDC
KH00891,KRD301,FHA,인천광역시,계양구,11R2,평택RDC
KH00904,KRDFC0,MHA,경상남도,창원시 마산합포구,11RD,칠곡RDC
KH00926,KRD00E,ANA,서울특별시,서초구,11R2,평택RDC
KH00927,KRD8C0,GFA,경기도,수원시 권선구,11R2,평택RDC
KH00932,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
KH00937,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH00943,KRD870,FNA,경기도,김포시,11R2,평택RDC
KH00968,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KH00980,KRDBB1,DLA,충청남도,천안시 서북구,11R2,평택RDC
KH01106,KRD940,CFA,강원도,속초시,11R9,제천RDC
KH01138,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
KH01149,KRD203,OBA,대구광역시,동구,11RD,칠곡RDC
KH01151,KRD100,LOA,부산광역시,강서구,11RD,칠곡RDC
KH01153,KRD108,LCA,부산광역시,사상구,11RD,칠곡RDC
KH01154,KRD10C,LIA,부산광역시,연제구,11RD,칠곡RDC
KH01181,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KH01218,KRD100,LOA,부산광역시,강서구,11RD,칠곡RDC
KH01222,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
KH01223,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH01224,KRD501,DAA,대전광역시,동구,11RC,계룡RDC
KH01226,KRD305,FDA,인천광역시,부평구,11R2,평택RDC
KH01235,KRD305,FDA,인천광역시,부평구,11R2,평택RDC
KH01239,KRDF00,MLA,경상남도,거제시,11RD,칠곡RDC
KH01267,KRDD10,JHA,전라남도,고흥군,11RC,계룡RDC
KH01268,KRD000,ALA,서울특별시,강남구,11R2,평택RDC
KH01271,KRD000,ALA,서울특별시,강남구,11R2,평택RDC
KH01275,KRD8M0,GKA,경기도,용인시 기흥구,11R2,평택RDC
KH01277,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
KH01280,KRDE80,OQA,경상북도,상주시,11RD,칠곡RDC
KH01281,KRD503,DDA,대전광역시,유성구,11RC,계룡RDC
KH01284,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KH01285,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
KH01288,KRDB20,DFA,충청남도,금산군,11RC,계룡RDC
KH01289,KRDB20,DFA,충청남도,금산군,11RC,계룡RDC
KH01294,KRD10B,LKA,부산광역시,수영구,11RD,칠곡RDC
KH01297,KRD004,AUA,서울특별시,관악구,11R2,평택RDC
KH01302,KRDDC0,JJA,전라남도,여수시,11RC,계룡RDC
KH01304,KRDEM1,PNA,경상북도,포항시 북구,11RD,칠곡RDC
KH01308,KRD9B0,CVA,강원도,철원군,11R2,평택RDC
KH01309,KRDG00,NFE,제주특별자치도,서귀포시,11RB,제주RDC
KH01324,KRD009,AIA,서울특별시,도봉구,11R2,평택RDC
KH01329,KRD830,FSA,경기도,광명시,11R2,평택RDC
KH01341,KRD900,CCA,강원도,강릉시,11R9,제천RDC
KH01344,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KH01345,KRD00L,AFA,서울특별시,은평구,11R2,평택RDC
KH01355,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH01369,KRD302,FFA,인천광역시,남동구,11R2,평택RDC
KH01385,KRDAA0,EPA,충청북도,충주시,11R9,제천RDC
KH01405,KRD003,BAA,서울특별시,강서구,11R2,평택RDC
KH01416,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH01417,KRD307,FGA,인천광역시,연수구,11R2,평택RDC
KH01429,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KH01430,KRD504,DBA,대전광역시,중구,11RC,계룡RDC
KH01431,KRD00O,AHA,서울특별시,중랑구,11R2,평택RDC
KH01432,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KH01433,KRD8M0,GKA,경기도,용인시 기흥구,11R2,평택RDC
KH01452,KKR065,ODA,대구광역시,서구,11RD,칠곡RDC
KH01461,KRD503,DDA,대전광역시,유성구,11RC,계룡RDC
KH01557,KRD00E,ANA,서울특별시,서초구,11R2,평택RDC
KH01796,KRDD70,DSA,전라남도,목포시,11RC,계룡RDC
KH01814,KRDDL0,IKA,전라남도,화순군,11RC,계룡RDC
KH01818,KRDC10,JTA,전라북도,군산시,11RC,계룡RDC
KH01980,KRD00K,AQA,서울특별시,용산구,11R2,평택RDC
KH01981,KRDFC0,MHA,경상남도,창원시 마산합포구,11RD,칠곡RDC
KH01983,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KH01991,KRDA91,EIA,충청북도,청주시 서원구,11RC,계룡RDC
KH01994,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KH01995,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KH02004,KRDEM1,PNA,경상북도,포항시 북구,11RD,칠곡RDC
KH02007,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KH02008,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
KH02013,KRD500,DEA,대전광역시,대덕구,11RC,계룡RDC
KH02020,KRD00C,AEA,서울특별시,마포구,11R2,평택RDC
KH02047,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH02059,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KH02061,KRD8A0,FPA,경기도,부천시 원미구,11R2,평택RDC
KH02062,KRDEA0,PDA,경상북도,안동시,11RD,칠곡RDC
KH02065,KRD106,LLA,부산광역시,부산진구,11RD,칠곡RDC
KH02075,KRD207,OAA,대구광역시,중구,11RD,칠곡RDC
KH02080,KRD206,OGC,대구광역시,수성구,11RD,칠곡RDC
KH02094,KRD602,NDA,울산광역시,북구,11RD,칠곡RDC
KH02095,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KH02097,KRDB40,DSA,충청남도,당진시,11R2,평택RDC
KH02107,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
KH02109,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
KH02110,KRD503,DDC,대전광역시,유성구,11RC,계룡RDC
KH02111,KRDBE0,EAA,충청남도,홍성군,11R2,평택RDC
KH02120,KRDFB0,MDA,경상남도,창녕군,11RD,칠곡RDC
KH02138,KRD980,CIA,강원도,원주시,11R9,제천RDC
KH02140,KRDEE0,PJA,경상북도,영천시,11RD,칠곡RDC
KH02141,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
KH02143,KRD700,DGA,충청남도,공주시,11RC,계룡RDC
KH02146,KRD202,OHA,대구광역시,달성군,11RD,칠곡RDC
KH02148,KRDA92,EGA,충청북도,청주시 청원구,11RC,계룡RDC
KH02152,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KH02153,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KH02159,KRDBB1,DLA,충청남도,천안시 서북구,11R2,평택RDC
KH02177,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KH02180,KRD8M0,GFA,경기도,용인시 기흥구,11R2,평택RDC
KH02190,KRD8K0,HJA,경기도,연천군,11R2,평택RDC
KH02199,KRD840,GSA,경기도,광주시,11R2,평택RDC
KH02202,KRD8H0,HGA,경기도,양주시,11R2,평택RDC
KH02203,KRD900,CCA,강원도,강릉시,11R9,제천RDC
KH02218,KRDC10,JTA,전라북도,군산시,11RC,계룡RDC
KH02219,KRD00D,ADA,서울특별시,서대문구,11R2,평택RDC
KH02220,KRD8C3,GFA,경기도,수원시 팔달구,11R2,평택RDC
KH02227,KRD830,FSA,경기도,광명시,11R2,평택RDC
KH02231,KRD8G0,GBA,경기도,안양시 동안구,11R2,평택RDC
KH02235,KRD8I0,HDA,경기도,양평군,11R2,평택RDC
KH02238,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KH02241,KRDEK0,PFA,경상북도,청송군,11RD,칠곡RDC
KH02242,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH02243,KRD401,IDA,광주광역시,남구,11RC,계룡RDC
KH02246,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH02249,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH02250,KRDB40,DSA,충청남도,당진시,11R2,평택RDC
KH02254,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
KH02255,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
KH02272,KRDDA0,JAF,전라남도,순천시,11RC,계룡RDC
KH02273,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH02281,KRDFF0,MFA,경상남도,함안군,11RD,칠곡RDC
KH02293,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KH02295,KRDDE0,INB,전라남도,영암군,11RC,계룡RDC
KH02300,KRD8F0,GNA,경기도,안성시,11R2,평택RDC
KH02301,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
KH02306,KRDFC1,MAA,경상남도,창원시 마산회원구,11RD,칠곡RDC
KH02312,KRD306,FEA,인천광역시,서구,11R2,평택RDC
KH02320,KRDF60,MPA,경상남도,사천시,11RD,칠곡RDC
KH02321,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH02331,KRD000,ALA,서울특별시,강남구,11R2,평택RDC
KH02344,KRD700,DQA,세종특별자치시,세종특별자치시,11RC,계룡RDC
KH02345,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KH02348,KRD920,CPA,강원도,동해시,11R9,제천RDC
KH02350,KRD306,FEA,인천광역시,서구,11R2,평택RDC
KH02378,KRD8B1,GRA,경기도,성남시 수정구,11R2,평택RDC
KH02414,KRD500,DEA,대전광역시,대덕구,11RC,계룡RDC
KH02476,KRDFC4,MIA,경상남도,창원시 진해구,11RD,칠곡RDC
KH02481,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KH02498,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
KH02570,KRDBA0,DRA,충청남도,예산군,11R2,평택RDC
KH02640,KRD00E,ANA,서울특별시,서초구,11R2,평택RDC
KH02644,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
KH02647,KRD202,OHA,대구광역시,달성군,11RD,칠곡RDC
KH02649,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KH02651,KRDCC0,MNA,전라북도,정읍시,11RC,계룡RDC
KH03923,KRD810,FJA,경기도,고양시 덕양구,11R2,평택RDC
KH04017,KRD604,NBA,울산광역시,중구,11RD,칠곡RDC
KH04152,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH04590,KRD309,FAA,인천광역시,동구,11R2,평택RDC
KH04593,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KH05341,KRD106,LLA,부산광역시,부산진구,11RD,칠곡RDC
KH05533,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KH05534,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
KH05535,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
KH05537,KRD106,LLA,부산광역시,부산진구,11RD,칠곡RDC
KH05555,KRD8O0,HFA,경기도,의정부시,11R2,평택RDC
KH05558,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KH05566,KRDA90,EHA,충청북도,청주시 상당구,11RC,계룡RDC
KH05567,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH05572,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
KH05591,KRD9C0,CAA,강원도,춘천시,11R9,제천RDC
KH05611,KRD9G0,CBA,강원도,화천군,11R9,제천RDC
KH05645,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KH06145,KRD304,FCA,인천광역시,미추홀구,11R2,평택RDC
KH06150,KRDED0,PAA,경상북도,영주시,11R9,제천RDC
KH06151,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
KH06156,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
KH06158,KRD870,FNA,경기도,김포시,11R2,평택RDC
KH06167,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KH06343,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KH06925,KRD8N0,GEA,경기도,의왕시,11R2,평택RDC
KH06932,KRD8J0,GVA,경기도,여주시,11R9,제천RDC
KH06933,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KH06934,KRDCB1,JLA,전라북도,전주시 완산구,11RC,계룡RDC
KH06936,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KH06937,KRDFF0,MFA,경상남도,함안군,11RD,칠곡RDC
KH06939,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
KH06942,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KH06945,KKR151,GIA,경기도,화성시,11R2,평택RDC
KH06953,KRDC10,JTA,전라북도,군산시,11RC,계룡RDC
KH07269,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH07270,KRD503,DDA,대전광역시,유성구,11RC,계룡RDC
KH07280,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KH07283,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KH07306,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KH07308,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH07313,KRDEM1,POA,경상북도,포항시 북구,11RD,칠곡RDC
KH07325,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
KH07326,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
KH07328,KRD206,OGA,대구광역시,수성구,11RD,칠곡RDC
KH07463,KRDF00,MLA,경상남도,거제시,11RD,칠곡RDC
KH07471,KRD603,NEA,울산광역시,울주군,11RD,칠곡RDC
KH07473,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH07484,KRDEM0,C84,경상북도,포항시 남구,11RD,칠곡RDC
KH07486,KRDC10,JTA,전라북도,군산시,11RC,계룡RDC
KH07488,KRDC10,JTC,전라북도,군산시,11RC,계룡RDC
KH07493,KRDE30,OOB,경상북도,구미시,11RD,칠곡RDC
KH07494,KRDE00,C55,경상북도,경산시,11RD,칠곡RDC
KH07504,KRD8M0,GKA,경기도,용인시 기흥구,11R2,평택RDC
KH07505,KRD8M1,GKA,경기도,용인시 수지구,11R2,평택RDC
KH07506,KRD8C3,GFA,경기도,수원시 팔달구,11R2,평택RDC
KH07509,KRD860,GDA,경기도,군포시,11R2,평택RDC
KH07654,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH07656,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH07657,KRDF60,MNA,경상남도,사천시,11RD,칠곡RDC
KH07660,KRD8C0,GFA,경기도,수원시 권선구,11R2,평택RDC
KH07667,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
KH07673,KRD00A,AGA,서울특별시,동대문구,11R2,평택RDC
KH07913,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KH07919,KRDDK0,ITA,전라남도,해남군,11RC,계룡RDC
KH07927,KRD000,ALA,서울특별시,강남구,11R2,평택RDC
KH07940,KRDEM1,PNA,경상북도,포항시 북구,11RD,칠곡RDC
KH07992,KRD8O0,HFA,경기도,의정부시,11R2,평택RDC
KH07993,KRDD50,ILA,전라남도,나주시,11RC,계룡RDC
KH07994,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KH07995,KRDF00,MLA,경상남도,거제시,11RD,칠곡RDC
KH07999,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
KH08001,KRD00E,ANA,서울특별시,서초구,11R2,평택RDC
KH08003,KRD8L0,GJA,경기도,오산시,11R2,평택RDC
KH08007,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
KH08008,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH08010,KRDC10,JTA,전라북도,군산시,11RC,계룡RDC
KH08012,KRDFC1,MAA,경상남도,창원시 마산회원구,11RD,칠곡RDC
KH08087,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
KH08092,KRD309,FAA,인천광역시,중구,11R2,평택RDC
KH08093,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KH08094,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KH08105,KRD840,GSA,경기도,광주시,11R2,평택RDC
KH08110,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KH08118,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KH08124,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
KH08187,KRD810,FJA,경기도,고양시 덕양구,11R2,평택RDC
KH08188,KRD00K,AQA,서울특별시,용산구,11R2,평택RDC
KH08193,KRD10B,LKA,부산광역시,수영구,11RD,칠곡RDC
KH08202,KRD101,LHA,부산광역시,금정구,11RD,칠곡RDC
KH08251,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH08268,KRD401,IDA,광주광역시,남구,11RC,계룡RDC
KH08269,KRD401,IDA,광주광역시,남구,11RC,계룡RDC
KH08277,KRD810,FJA,경기도,고양시 덕양구,11R2,평택RDC
KH08282,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH08335,KRDDK0,ITA,전라남도,해남군,11RC,계룡RDC
KH08348,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KH08349,KRDB30,DIB,충청남도,논산시,11RC,계룡RDC
KH08350,KRDF00,3,경상남도,거제시,11RD,칠곡RDC
KH08352,KRDFD0,MJA,경상남도,통영시,11RD,칠곡RDC
KH08388,KRD404,ICA,광주광역시,서구,11RC,계룡RDC
KH08402,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KH08403,KRD8M0,GKA,경기도,용인시 처인구,11R2,평택RDC
KH08428,KRD800,HEA,경기도,가평군,11R2,평택RDC
KH08468,KRD106,LLA,부산광역시,부산진구,11RD,칠곡RDC
KH08513,KRD306,FEA,인천광역시,서구,11R2,평택RDC
KH08519,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KH08526,KRD00A,AGA,서울특별시,동대문구,11R2,평택RDC
KH08531,KRDA00,EKA,충청북도,괴산군,11RC,계룡RDC
KH08535,KRDBB1,DLA,충청남도,천안시 서북구,11R2,평택RDC
KH08536,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
KH08540,KRD10F,LJD,부산광역시,해운대구,11RD,칠곡RDC
KH08542,KRDA10,ETA,충청북도,단양군,11R9,제천RDC
KH08545,KRD890,HHA,경기도,동두천시,11R2,평택RDC
KH08547,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH08553,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH08556,KRD8M0,GIA,경기도,용인시 기흥구,11R2,평택RDC
KH08562,KRD10F,LJA,부산광역시,해운대구,11RD,칠곡RDC
KH08606,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
KH08630,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
KH08695,KRDDA0,JAA,전라남도,순천시,11RC,계룡RDC
KH08699,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
KH08712,KRD009,AFA,서울특별시,은평구,11R2,평택RDC
KH08713,KRDEE0,PJA,경상북도,영천시,11RD,칠곡RDC
KH08714,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KH08715,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KH08719,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KH08775,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KH08776,KRD8M0,GKA,경기도,용인시 기흥구,11R2,평택RDC
KH08784,KRD00O,AHA,서울특별시,중랑구,11R2,평택RDC
KH08794,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
